"ObsTime","StnPres","SeaPres","StnPresMax","StnPresMaxTime","StnPresMin","StnPresMinTime","Temperature","T Max","T Max Time","T Min","T Min Time","Td dew point","RH","RHMin","RHMinTime","WS","WD","WSGust","WDGust","WGustTime","Precp","PrecpHour","PrecpMax10","PrecpMax10Time","PrecpHrMax","PrecpHrMaxTime","SunShine","SunShineRate","GloblRad","VisbMean","EvapA","UVI Max","UVI Max Time","Cloud Amount"
"15","1010.7","...","1013.6","2018-12-15 01:21","1007.7","2018-12-15 14:51","19.0","21.7","2018-12-15 12:32","16.6","2018-12-15 03:02","...","79","67","2018-12-15 12:32","1.9","118","10.1","107","2018-12-15 12:22","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"16","1009.0","...","1010.9","2018-12-16 09:23","1007.2","2018-12-16 15:17","19.1","21.6","2018-12-16 10:53","15.8","2018-12-16 23:52","...","82","76","2018-12-16 16:51","0.2","118","5.7","125","2018-12-16 23:37","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"17","1011.8","...","1013.8","2018-12-17 10:16","1009.2","2018-12-17 00:04","15.6","18.8","2018-12-17 11:38","13.1","2018-12-17 23:52","...","63","46","2018-12-17 15:04","0.5","121","5.2","135","2018-12-17 11:55","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"18","1010.5","...","...","","...","","16.7","...","","...","","...","56","...","","1.2","117","...","...","","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"19","1007.4","...","1010.1","2018-12-19 08:42","1005.4","2018-12-19 15:08","19.1","24.3","2018-12-19 13:35","15.0","2018-12-19 06:01","...","64","39","2018-12-19 11:35","0.5","97","6.9","75","2018-12-19 01:48","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"20","1004.9","...","...","","...","","20.6","...","","...","","...","64","...","","0.2","95","...","...","","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"21","1004.4","...","1007.1","2018-12-21 08:36","1002.8","2018-12-21 14:51","21.9","26.4","2018-12-21 13:25","16.7","2018-12-21 05:35","...","74","60","2018-12-21 11:51","0.9","119","6.8","102","2018-12-21 20:14","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"22","1005.3","...","1007.1","2018-12-22 09:32","1003.6","2018-12-22 14:57","21.2","25.4","2018-12-22 14:32","18.2","2018-12-22 05:51","...","83","65","2018-12-22 13:02","0.1","267","4.0","287","2018-12-22 13:47","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"23","1007.2","...","1009.7","2018-12-23 23:33","1004.2","2018-12-23 03:37","19.5","22.9","2018-12-23 08:53","16.6","2018-12-23 23:52","...","91","84","2018-12-23 09:04","0.4","116","5.3","106","2018-12-23 22:38","24.5","...","...","","...","","...","...","...","...","...","...","","..."
"24","1007.2","...","1010.7","2018-12-24 07:55","1003.4","2018-12-24 23:49","16.6","18.0","2018-12-24 14:02","14.7","2018-12-24 05:51","...","88","80","2018-12-24 14:04","1.4","93","8.2","115","2018-12-24 23:54","15.5","...","...","","...","","...","...","...","...","...","...","","..."
"25","1002.2","...","1005.0","2018-12-25 07:42","1000.4","2018-12-25 14:36","20.7","23.9","2018-12-25 14:28","17.6","2018-12-25 00:01","...","89","75","2018-12-25 14:32","0.8","117","8.9","95","2018-12-25 03:03","0.5","...","...","","...","","...","...","...","...","...","...","","..."
"26","1002.4","...","1004.0","2018-12-26 23:43","1000.5","2018-12-26 13:05","19.4","21.1","2018-12-26 11:23","18.4","2018-12-26 05:41","...","90","84","2018-12-26 17:52","0.1","123","2.6","138","2018-12-26 22:55","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"27","1007.1","...","1010.7","2018-12-27 23:10","1003.6","2018-12-27 01:21","16.1","18.9","2018-12-27 00:02","13.6","2018-12-27 23:31","...","90","85","2018-12-27 04:30","0.4","129","6.3","132","2018-12-27 08:27","9.0","...","...","","...","","...","...","...","...","...","...","","..."
"28","1013.1","...","1015.5","2018-12-28 22:10","1010.3","2018-12-28 01:21","14.4","16.0","2018-12-28 11:08","12.9","2018-12-28 23:52","...","80","71","2018-12-28 12:36","1.0","116","7.0","92","2018-12-28 17:07","0.5","...","...","","...","","...","...","...","...","...","...","","..."
"29","1016.3","...","1018.8","2018-12-29 08:25","1013.5","2018-12-29 14:33","13.3","14.6","2018-12-29 11:34","12.2","2018-12-29 07:32","...","74","65","2018-12-29 11:22","1.3","116","7.7","86","2018-12-29 12:59","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"30","1014.2","...","1016.1","2018-12-30 08:37","1011.4","2018-12-30 14:46","14.7","16.3","2018-12-30 13:47","12.7","2018-12-30 02:22","...","83","73","2018-12-30 01:41","1.5","115","8.0","109","2018-12-30 11:30","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"31","1015.4","...","1017.1","2018-12-31 08:52","1013.3","2018-12-31 14:28","15.5","17.0","2018-12-31 13:32","14.2","2018-12-31 04:42","...","90","83","2018-12-31 16:01","0.7","113","6.1","63","2018-12-31 20:34","2.0","...","...","","...","","...","...","...","...","...","...","","..."
