"ObsTime","StnPres","SeaPres","StnPresMax","StnPresMaxTime","StnPresMin","StnPresMinTime","Temperature","T Max","T Max Time","T Min","T Min Time","Td dew point","RH","RHMin","RHMinTime","WS","WD","WSGust","WDGust","WGustTime","Precp","PrecpHour","PrecpMax10","PrecpMax10Time","PrecpHrMax","PrecpHrMaxTime","SunShine","SunShineRate","GloblRad","VisbMean","EvapA","UVI Max","UVI Max Time","Cloud Amount"
"28","1017.6","...","1019.7","2017-02-28 10:14","1014.9","2017-02-28 16:53","16.6","20.7","2017-02-28 11:06","12.6","2017-02-28 01:01","...","77","64","2017-02-28 10:15","2.7","12","9.5","5","2017-02-28 17:13","0.0","...","...","","...","","...","...","...","...","...","...","","...""ObsTime","StnPres","SeaPres","StnPresMax","StnPresMaxTime","StnPresMin","StnPresMinTime","Temperature","T Max","T Max Time","T Min","T Min Time","Td dew point","RH","RHMin","RHMinTime","WS","WD","WSGust","WDGust","WGustTime","Precp","PrecpHour","PrecpMax10","PrecpMax10Time","PrecpHrMax","PrecpHrMaxTime","SunShine","SunShineRate","GloblRad","VisbMean","EvapA","UVI Max","UVI Max Time","Cloud Amount"
"01","1016.2","...","1018.0","2017-03-01 10:01","1014.1","2017-03-01 15:34","17.9","21.0","2017-03-01 13:11","15.4","2017-03-01 02:02","...","75","61","2017-03-01 14:59","2.5","12","8.9","14","2017-03-01 11:46","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"02","1015.9","...","1018.0","2017-03-02 09:44","1014.3","2017-03-02 14:51","16.8","20.3","2017-03-02 10:54","12.4","2017-03-02 23:33","...","64","52","2017-03-02 12:52","3.3","15","11.3","18","2017-03-02 04:29","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"03","1014.8","...","1016.6","2017-03-03 00:11","1012.8","2017-03-03 17:21","16.6","22.0","2017-03-03 14:03","11.9","2017-03-03 02:11","...","69","55","2017-03-03 10:07","2.1","22","5.9","32","2017-03-03 13:29","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"04","1012.9","...","1014.7","2017-03-04 07:32","1010.9","2017-03-04 15:11","19.6","24.0","2017-03-04 11:22","16.6","2017-03-04 04:22","...","81","60","2017-03-04 11:11","1.9","8","7.5","326","2017-03-04 13:14","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"05","1010.6","...","1012.8","2017-03-05 08:26","1008.4","2017-03-05 19:19","21.7","27.2","2017-03-05 12:05","17.1","2017-03-05 04:39","...","79","55","2017-03-05 15:01","1.6","117","7.4","231","2017-03-05 14:29","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"06","1011.6","...","1013.6","2017-03-06 22:28","1009.3","2017-03-06 02:58","18.0","22.2","2017-03-06 00:12","14.9","2017-03-06 23:47","...","81","71","2017-03-06 14:14","4.1","26","13.4","15","2017-03-06 09:59","4.5","...","...","","...","","...","...","...","...","...","...","","..."
"07","1014.2","...","1016.2","2017-03-07 21:25","1012.5","2017-03-07 02:52","14.7","17.7","2017-03-07 12:31","13.2","2017-03-07 22:41","...","75","59","2017-03-07 12:32","2.8","24","7.8","27","2017-03-07 17:06","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"08","1015.0","...","1017.1","2017-03-08 10:21","1013.4","2017-03-08 03:41","14.6","16.4","2017-03-08 15:11","13.4","2017-03-08 06:06","...","81","69","2017-03-08 19:12","2.6","27","7.3","34","2017-03-08 05:22","4.5","...","...","","...","","...","...","...","...","...","...","","..."
"09","1013.8","...","1015.5","2017-03-09 00:04","1011.7","2017-03-09 15:41","18.0","22.3","2017-03-09 15:42","14.1","2017-03-09 04:11","...","78","61","2017-03-09 09:51","1.4","2","5.1","345","2017-03-09 10:28","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"10","1011.2","...","1012.8","2017-03-10 09:11","1009.2","2017-03-10 14:31","19.7","25.9","2017-03-10 12:51","17.5","2017-03-10 23:51","...","85","62","2017-03-10 12:51","1.9","2","9.7","19","2017-03-10 19:18","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"11","1012.6","...","1014.4","2017-03-11 20:51","1010.8","2017-03-11 01:41","20.6","24.6","2017-03-11 12:25","17.4","2017-03-11 00:11","...","83","66","2017-03-11 11:24","3.0","6","10.0","13","2017-03-11 12:32","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"12","1012.2","...","1014.3","2017-03-12 08:43","1010.2","2017-03-12 14:25","21.3","25.4","2017-03-12 10:11","18.7","2017-03-12 06:24","...","84","69","2017-03-12 10:21","2.0","340","7.3","331","2017-03-12 12:09","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"13","1010.5","...","1012.7","2017-03-13 23:04","1007.5","2017-03-13 15:02","22.9","29.8","2017-03-13 11:47","18.3","2017-03-13 23:52","...","80","53","2017-03-13 12:24","2.4","13","9.2","21","2017-03-13 22:29","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"14","1014.6","...","1016.9","2017-03-14 22:23","1011.5","2017-03-14 03:26","15.7","19.0","2017-03-14 14:11","14.3","2017-03-14 21:28","...","76","63","2017-03-14 13:46","4.9","21","12.4","34","2017-03-14 09:29","1.0","...","...","","...","","...","...","...","...","...","...","","..."
"15","1015.7","...","1018.5","2017-03-15 09:37","1013.8","2017-03-15 16:09","17.0","21.8","2017-03-15 14:52","14.2","2017-03-15 01:33","...","67","55","2017-03-15 14:52","2.8","29","7.4","360","2017-03-15 13:43","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"16","1015.0","...","1016.8","2017-03-16 23:43","1012.8","2017-03-16 15:51","17.4","20.1","2017-03-16 14:01","15.5","2017-03-16 07:01","...","86","77","2017-03-16 02:43","2.6","25","7.4","3","2017-03-16 17:27","3.0","...","...","","...","","...","...","...","...","...","...","","..."
"17","1016.1","...","1018.2","2017-03-17 21:03","1014.3","2017-03-17 15:03","19.3","24.7","2017-03-17 11:51","16.2","2017-03-17 03:21","...","84","64","2017-03-17 11:51","3.2","32","9.4","334","2017-03-17 14:48","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"18","1016.4","...","1018.2","2017-03-18 08:23","1014.6","2017-03-18 16:32","20.6","25.5","2017-03-18 14:15","17.8","2017-03-18 05:53","...","86","68","2017-03-18 14:21","2.7","15","7.2","13","2017-03-18 11:06","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"19","1016.2","...","1017.7","2017-03-19 06:17","1014.4","2017-03-19 13:51","21.0","25.4","2017-03-19 09:02","19.5","2017-03-19 04:41","...","86","70","2017-03-19 13:37","3.1","9","12.7","9","2017-03-19 10:53","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"20","1013.4","...","1015.8","2017-03-20 09:34","1011.9","2017-03-20 03:01","22.7","27.6","2017-03-20 12:01","17.8","2017-03-20 06:12","...","82","64","2017-03-20 15:41","1.7","320","8.4","13","2017-03-20 04:45","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"21","1013.4","...","1015.3","2017-03-21 08:51","1011.1","2017-03-21 15:12","21.6","26.6","2017-03-21 11:11","17.7","2017-03-21 23:02","...","81","67","2017-03-21 13:04","3.9","13","12.7","13","2017-03-21 14:51","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"22","1012.6","...","1015.5","2017-03-22 21:41","1010.2","2017-03-22 15:04","20.1","25.9","2017-03-22 10:37","17.1","2017-03-22 23:44","...","81","62","2017-03-22 10:41","3.2","8","9.4","323","2017-03-22 11:58","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"23","1012.9","...","1014.4","2017-03-23 23:33","1010.3","2017-03-23 14:41","20.9","27.9","2017-03-23 12:32","17.0","2017-03-23 00:04","...","77","49","2017-03-23 12:33","3.3","6","10.3","7","2017-03-23 15:38","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"24","1014.0","...","1016.0","2017-03-24 09:01","1011.4","2017-03-24 14:31","20.9","27.9","2017-03-24 13:33","17.2","2017-03-24 05:36","...","76","54","2017-03-24 13:33","2.6","3","8.0","345","2017-03-24 15:45","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"25","1015.4","...","...","","...","","19.0","...","","...","","...","80","...","","4.0","11","...","...","","0.5","...","...","","...","","...","...","...","...","...","...","","..."
"26","1018.8","...","1020.9","2017-03-26 22:12","1016.0","2017-03-26 02:18","15.0","16.6","2017-03-26 21:48","12.9","2017-03-26 05:16","...","74","46","2017-03-26 22:41","2.8","27","7.5","38","2017-03-26 02:18","8.5","...","...","","...","","...","...","...","...","...","...","","..."
"27","1020.0","...","1023.1","2017-03-27 10:15","1017.4","2017-03-27 17:01","18.5","24.9","2017-03-27 14:31","10.8","2017-03-27 05:59","...","66","43","2017-03-27 08:43","2.1","18","7.6","1","2017-03-27 10:17","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"28","1018.2","...","1020.3","2017-03-28 09:41","1016.3","2017-03-28 15:41","19.8","25.4","2017-03-28 14:05","15.4","2017-03-28 00:11","...","77","47","2017-03-28 13:56","1.6","130","5.6","240","2017-03-28 12:07","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"29","1017.9","...","1020.3","2017-03-29 10:24","1016.2","2017-03-29 03:31","21.8","28.6","2017-03-29 12:31","16.8","2017-03-29 05:12","...","72","45","2017-03-29 12:32","1.6","26","6.6","26","2017-03-29 17:22","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"30","1016.0","...","1018.4","2017-03-30 09:30","1013.3","2017-03-30 23:51","21.8","26.6","2017-03-30 11:43","17.6","2017-03-30 04:52","...","81","63","2017-03-30 10:03","1.7","354","5.9","328","2017-03-30 12:01","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"31","1012.6","...","1016.6","2017-03-31 22:51","1010.2","2017-03-31 15:44","20.7","28.0","2017-03-31 14:02","14.4","2017-03-31 23:58","...","80","62","2017-03-31 11:11","3.4","22","13.0","27","2017-03-31 18:07","2.5","...","...","","...","","...","...","...","...","...","...","","...""ObsTime","StnPres","SeaPres","StnPresMax","StnPresMaxTime","StnPresMin","StnPresMinTime","Temperature","T Max","T Max Time","T Min","T Min Time","Td dew point","RH","RHMin","RHMinTime","WS","WD","WSGust","WDGust","WGustTime","Precp","PrecpHour","PrecpMax10","PrecpMax10Time","PrecpHrMax","PrecpHrMaxTime","SunShine","SunShineRate","GloblRad","VisbMean","EvapA","UVI Max","UVI Max Time","Cloud Amount"
